t, Pond Storage,t, Pond Outflow,t, Pond Inflow,t, Rain
40262.77000,53.4719,40262.77000,1.6953,40262.77000,0.0221622,40262.77000,0
40262.78000,53.4712,40262.78000,1.69509,40262.78000,0.0235666,40262.78000,0
40262.79000,53.4705,40262.79000,1.69488,40262.79000,0.0249709,40262.79000,0
40262.80000,53.4698,40262.80000,1.69467,40262.80000,0.0263753,40262.80000,0
40262.81000,53.4691,40262.81000,1.69446,40262.81000,0.0277797,40262.81000,0
40262.82000,53.4684,40262.82000,1.69425,40262.82000,0.029184,40262.82000,0
40262.83000,53.4677,40262.83000,1.69404,40262.83000,0.0305884,40262.83000,0
40262.84000,53.467,40262.84000,1.69383,40262.84000,0.0319928,40262.84000,0
40262.85000,53.4662,40262.85000,1.69362,40262.85000,0.0333971,40262.85000,0
40262.86000,53.4655,40262.86000,1.69341,40262.86000,0.0348015,40262.86000,0
40262.87000,53.4509,40262.87000,1.68909,40262.87000,0.227123,40262.87000,0
40262.88000,53.4412,40262.88000,1.68623,40262.88000,0.715334,40262.88000,0
40262.89000,53.44,40262.89000,1.68586,40262.89000,1.56227,40262.89000,0
40262.90000,53.4475,40262.90000,1.68809,40262.90000,2.44757,40262.90000,0
40262.91000,53.459,40262.91000,1.69147,40262.91000,2.83571,40262.91000,0
40262.92000,53.4697,40262.92000,1.69463,40262.92000,2.76698,40262.92000,0
40262.93000,53.4763,40262.93000,1.69659,40262.93000,2.35959,40262.93000,0
40262.94000,53.4783,40262.94000,1.6972,40262.94000,1.90017,40262.94000,0
40262.95000,53.4802,40262.95000,1.69775,40262.95000,1.88417,40262.95000,0
40262.96000,53.4853,40262.96000,1.69924,40262.96000,2.20463,40262.96000,0
40262.97000,53.4965,40262.97000,1.70256,40262.97000,2.82222,40262.97000,0
40262.98000,53.5168,40262.98000,1.70861,40262.98000,3.74437,40262.98000,0
40262.99000,53.553,40262.99000,1.71936,40262.99000,5.33426,40262.99000,0
40263.00000,53.6107,40263.00000,1.73662,40263.00000,7.50811,40263.00000,0
40263.01000,53.6945,40263.01000,1.7618,40263.01000,10.1385,40263.01000,0
40263.02000,53.8072,40263.02000,1.79602,40263.02000,13.0695,40263.02000,0
40263.03000,53.9506,40263.03000,1.84005,40263.03000,16.1704,40263.03000,0
40263.04000,54.1252,40263.04000,1.89447,40263.04000,19.345,40263.04000,0
40263.05000,54.331,40263.05000,1.95972,40263.05000,22.5445,40263.05000,0
40263.06000,54.5679,40263.06000,2.0363,40263.06000,25.7293,40263.06000,0
40263.07000,54.8204,40263.07000,2.11972,40263.07000,27.3799,40263.07000,0
40263.08000,55.0745,40263.08000,2.20549,40263.08000,27.6304,40263.08000,0
40263.09000,55.3226,40263.09000,2.29098,40263.09000,27.1002,40263.09000,0
40263.10000,55.5603,40263.10000,2.37456,40263.10000,26.1538,40263.10000,0
40263.11000,55.7932,40263.11000,2.45804,40263.11000,25.7354,40263.11000,0
40263.12000,56.0295,40263.12000,2.5443,40263.12000,26.1665,40263.12000,0
40263.13000,56.2738,40263.13000,2.63521,40263.13000,27.0631,40263.13000,0
40263.14000,56.5289,40263.14000,2.73193,40263.14000,28.2227,40263.14000,0
40263.15000,56.7819,40263.15000,2.82972,40263.15000,28.1464,40263.15000,0
40263.16000,57.0073,40263.16000,2.91839,40263.16000,25.4509,40263.16000,0
40263.17000,57.192,40263.17000,2.99212,40263.17000,21.4507,40263.17000,0
40263.18000,57.33,40263.18000,3.04789,40263.18000,16.8634,40263.18000,0
40263.19000,57.4324,40263.19000,3.08959,40263.19000,13.3272,40263.19000,0
40263.20000,57.5417,40263.20000,3.13446,40263.20000,14.0689,40263.20000,0
40263.21000,57.6844,40263.21000,3.19358,40263.21000,17.4598,40263.21000,0
40263.22000,57.8787,40263.22000,3.27501,40263.22000,22.7162,40263.22000,0
40263.23000,58.1308,40263.23000,3.38228,40263.23000,28.5871,40263.23000,0
40263.24000,58.3748,40263.24000,3.48785,40263.24000,27.8958,40263.24000,0
40263.25000,58.575,40263.25000,3.57574,40263.25000,23.5942,40263.25000,0
40263.26000,58.7146,40263.26000,3.63772,40263.26000,17.6011,40263.26000,0
40263.27000,58.7881,40263.27000,3.6706,40263.27000,11.0276,40263.27000,0
40263.28000,58.8412,40263.28000,3.69442,40263.28000,9.00545,40263.28000,0
40263.29000,58.9018,40263.29000,3.72174,40263.29000,9.78249,40263.29000,0
40263.30000,58.9887,40263.30000,3.76111,40263.30000,12.4549,40263.30000,0
40263.31000,59.1162,40263.31000,3.8192,40263.31000,16.5518,40263.31000,0
40263.32000,59.2706,40263.32000,3.89022,40263.32000,19.3294,40263.32000,0
40263.33000,59.4348,40263.33000,3.96651,40263.33000,20.38,40263.33000,0
40263.34000,59.5981,40263.34000,4.04318,40263.34000,20.3722,40263.34000,0
40263.35000,59.7544,40263.35000,4.11725,40263.35000,19.7497,40263.35000,0
40263.36000,59.8968,40263.36000,4.18535,40263.36000,18.4235,40263.36000,0
40263.37000,60.019,40263.37000,4.24429,40263.37000,16.4701,40263.37000,0
40263.38000,60.1179,40263.38000,4.29231,40263.38000,14.1911,40263.38000,0
40263.39000,60.1922,40263.39000,4.32853,40263.39000,11.755,40263.39000,0
40263.40000,60.2434,40263.40000,4.35363,40263.40000,9.48286,40263.40000,0
40263.41000,60.2758,40263.41000,4.36953,40263.41000,7.61301,40263.41000,0
40263.42000,60.2918,40263.42000,4.37742,40263.42000,5.98423,40263.42000,0
40263.43000,60.2932,40263.43000,4.37809,40263.43000,4.518,40263.43000,0
40263.44000,59.9781,40263.44000,4.22454,40263.44000,1.0764,40263.44000,0
40263.45000,59.929,40263.45000,4.20119,40263.45000,0.999953,40263.45000,0
40263.46000,59.88,40263.46000,4.17784,40263.46000,0.923506,40263.46000,0
40263.47000,59.8309,40263.47000,4.15449,40263.47000,0.84706,40263.47000,0
40263.48000,59.7818,40263.48000,4.13114,40263.48000,0.770613,40263.48000,0
40263.49000,59.7327,40263.49000,4.1078,40263.49000,0.694167,40263.49000,0
40263.50000,59.6836,40263.50000,4.08445,40263.50000,0.617721,40263.50000,0
40263.51000,59.6345,40263.51000,4.0611,40263.51000,0.541274,40263.51000,0
40263.52000,59.5854,40263.52000,4.03775,40263.52000,0.464828,40263.52000,0
40263.53000,59.5363,40263.53000,4.0144,40263.53000,0.388381,40263.53000,0
40263.54000,59.4873,40263.54000,3.99106,40263.54000,0.311935,40263.54000,0
40263.55000,59.4393,40263.55000,3.96904,40263.55000,0.296393,40263.55000,0
40263.56000,59.3914,40263.56000,3.94702,40263.56000,0.280852,40263.56000,0
40263.57000,59.3434,40263.57000,3.925,40263.57000,0.26531,40263.57000,0
40263.58000,59.2955,40263.58000,3.90298,40263.58000,0.249768,40263.58000,0
40263.59000,59.2475,40263.59000,3.88096,40263.59000,0.234227,40263.59000,0
40263.60000,59.1996,40263.60000,3.85894,40263.60000,0.218685,40263.60000,0
40263.61000,59.1516,40263.61000,3.83692,40263.61000,0.203144,40263.61000,0
40263.62000,59.1037,40263.62000,3.8149,40263.62000,0.187602,40263.62000,0
40263.63000,59.0557,40263.63000,3.79288,40263.63000,0.17206,40263.63000,0
40263.64000,59.0078,40263.64000,3.77086,40263.64000,0.156519,40263.64000,0
40263.65000,58.9598,40263.65000,3.74885,40263.65000,0.140977,40263.65000,0
40263.66000,58.9119,40263.66000,3.72683,40263.66000,0.125435,40263.66000,0
40263.67000,58.8639,40263.67000,3.70481,40263.67000,0.109894,40263.67000,0
40263.68000,58.8185,40263.68000,3.68455,40263.68000,0.102288,40263.68000,0
40263.69000,58.7743,40263.69000,3.66516,40263.69000,0.0986506,40263.69000,0
40263.70000,58.7301,40263.70000,3.64578,40263.70000,0.095013,40263.70000,0
40263.71000,58.6859,40263.71000,3.62639,40263.71000,0.0913754,40263.71000,0
40263.72000,58.6417,40263.72000,3.60701,40263.72000,0.0877378,40263.72000,0
40263.73000,58.5975,40263.73000,3.58763,40263.73000,0.0841002,40263.73000,0
40263.74000,58.5533,40263.74000,3.56824,40263.74000,0.0804626,40263.74000,0
40263.75000,58.5091,40263.75000,3.54886,40263.75000,0.076825,40263.75000,0
40263.76000,58.4649,40263.76000,3.52948,40263.76000,0.0731874,40263.76000,0
40263.77000,58.4207,40263.77000,3.51009,40263.77000,0.0695498,40263.77000,0
40263.78000,58.3765,40263.78000,3.49071,40263.78000,0.0659122,40263.78000,0
40263.79000,58.3323,40263.79000,3.47132,40263.79000,0.0622745,40263.79000,0
40263.80000,58.2881,40263.80000,3.45194,40263.80000,0.0586369,40263.80000,0
40263.81000,58.2439,40263.81000,3.43256,40263.81000,0.0549993,40263.81000,0
40263.82000,58.1997,40263.82000,3.41317,40263.82000,0.0513617,40263.82000,0
40263.83000,58.1555,40263.83000,3.39379,40263.83000,0.0477241,40263.83000,0
40263.84000,58.1113,40263.84000,3.3744,40263.84000,0.0440865,40263.84000,0
40263.85000,58.0671,40263.85000,3.35502,40263.85000,0.0404489,40263.85000,0
40263.86000,58.0272,40263.86000,3.3384,40263.86000,0.0391596,40263.86000,0
40263.87000,57.9879,40263.87000,3.32213,40263.87000,0.0381637,40263.87000,0
40263.88000,57.9485,40263.88000,3.30586,40263.88000,0.0371679,40263.88000,0
40263.89000,57.9092,40263.89000,3.28959,40263.89000,0.036172,40263.89000,0
40263.90000,57.8699,40263.90000,3.27332,40263.90000,0.0351762,40263.90000,0
40263.91000,57.8305,40263.91000,3.25705,40263.91000,0.0341803,40263.91000,0
40263.92000,57.7912,40263.92000,3.24078,40263.92000,0.0331845,40263.92000,0
40263.93000,57.7519,40263.93000,3.22451,40263.93000,0.0321887,40263.93000,0
40263.94000,57.7125,40263.94000,3.20824,40263.94000,0.0311928,40263.94000,0
40263.95000,57.6732,40263.95000,3.19197,40263.95000,0.030197,40263.95000,0
40263.96000,57.6339,40263.96000,3.1757,40263.96000,0.0292011,40263.96000,0
40263.97000,57.5945,40263.97000,3.15943,40263.97000,0.0282053,40263.97000,0
40263.98000,57.5552,40263.98000,3.14316,40263.98000,0.0272095,40263.98000,0
40263.99000,57.5159,40263.99000,3.12689,40263.99000,0.0262136,40263.99000,0
40264.00000,57.4765,40264.00000,3.11061,40264.00000,0.0252178,40264.00000,0
40264.01000,57.4372,40264.01000,3.09434,40264.01000,0.0242219,40264.01000,0
40264.02000,57.3979,40264.02000,3.07807,40264.02000,0.0232261,40264.02000,0
40264.03000,57.3585,40264.03000,3.0618,40264.03000,0.0222303,40264.03000,0
40264.04000,57.3192,40264.04000,3.04553,40264.04000,0.0212344,40264.04000,0
40264.05000,57.2799,40264.05000,3.02926,40264.05000,0.0202386,40264.05000,0
40264.06000,57.2405,40264.06000,3.01299,40264.06000,0.0192427,40264.06000,0
40264.07000,57.2012,40264.07000,2.99672,40264.07000,0.0182469,40264.07000,0
40264.08000,57.1619,40264.08000,2.98045,40264.08000,0.0172511,40264.08000,0
40264.09000,57.1235,40264.09000,2.96477,40264.09000,0.0163846,40264.09000,0
40264.10000,57.0896,40264.10000,2.95172,40264.10000,0.0160874,40264.10000,0
40264.11000,57.0556,40264.11000,2.93866,40264.11000,0.0157902,40264.11000,0
40264.12000,57.0217,40264.12000,2.9256,40264.12000,0.015493,40264.12000,0
40264.13000,56.9878,40264.13000,2.91254,40264.13000,0.0151958,40264.13000,0
40264.14000,56.9538,40264.14000,2.89948,40264.14000,0.0148986,40264.14000,0
40264.15000,56.9199,40264.15000,2.88642,40264.15000,0.0146014,40264.15000,0
40264.16000,56.8859,40264.16000,2.87337,40264.16000,0.0143042,40264.16000,0
40264.17000,56.852,40264.17000,2.86031,40264.17000,0.0140069,40264.17000,0
40264.18000,56.818,40264.18000,2.84725,40264.18000,0.0137097,40264.18000,0
40264.19000,56.7841,40264.19000,2.83419,40264.19000,0.0134125,40264.19000,0
40264.20000,56.7502,40264.20000,2.82113,40264.20000,0.0131153,40264.20000,0
40264.21000,56.7162,40264.21000,2.80807,40264.21000,0.0128181,40264.21000,0
40264.22000,56.6823,40264.22000,2.79502,40264.22000,0.0125209,40264.22000,0
40264.23000,56.6483,40264.23000,2.78196,40264.23000,0.0122237,40264.23000,0
40264.24000,56.6144,40264.24000,2.7689,40264.24000,0.0119265,40264.24000,0
40264.25000,56.5805,40264.25000,2.75584,40264.25000,0.0116293,40264.25000,0
40264.26000,56.5465,40264.26000,2.74278,40264.26000,0.0113321,40264.26000,0
40264.27000,56.5126,40264.27000,2.72972,40264.27000,0.0110349,40264.27000,0
40264.28000,56.4786,40264.28000,2.71667,40264.28000,0.0107377,40264.28000,0
40264.29000,56.4447,40264.29000,2.70361,40264.29000,0.0104405,40264.29000,0
40264.30000,56.4107,40264.30000,2.69055,40264.30000,0.0101433,40264.30000,0
40264.31000,56.3768,40264.31000,2.67749,40264.31000,0.00984608,40264.31000,0
40264.32000,56.3429,40264.32000,2.66443,40264.32000,0.00954888,40264.32000,0
40264.33000,56.3089,40264.33000,2.65137,40264.33000,0.00925168,40264.33000,0
40264.34000,56.275,40264.34000,2.63832,40264.34000,0.00895447,40264.34000,0
40264.35000,56.241,40264.35000,2.62526,40264.35000,0.00865727,40264.35000,0
40264.36000,56.2071,40264.36000,2.6122,40264.36000,0.00836006,40264.36000,0
40264.37000,56.1732,40264.37000,2.59914,40264.37000,0.00806286,40264.37000,0
40264.38000,56.1392,40264.38000,2.58608,40264.38000,0.00776565,40264.38000,0
40264.39000,56.1053,40264.39000,2.57302,40264.39000,0.00746845,40264.39000,0
40264.40000,56.0713,40264.40000,2.55997,40264.40000,0.00717124,40264.40000,0
40264.41000,56.0442,40264.41000,2.54991,40264.41000,0.00699963,40264.41000,0
40264.42000,56.0221,40264.42000,2.54202,40264.42000,0.00691886,40264.42000,0
40264.43000,55.9999,40264.43000,2.53413,40264.43000,0.0068381,40264.43000,0
40264.44000,55.9777,40264.44000,2.52624,40264.44000,0.00675733,40264.44000,0
40264.45000,55.9556,40264.45000,2.51835,40264.45000,0.00667656,40264.45000,0
40264.46000,55.9334,40264.46000,2.51047,40264.46000,0.0065958,40264.46000,0
40264.47000,55.9112,40264.47000,2.50258,40264.47000,0.00651503,40264.47000,0
40264.48000,55.8891,40264.48000,2.49469,40264.48000,0.00643427,40264.48000,0
40264.49000,55.8669,40264.49000,2.4868,40264.49000,0.0063535,40264.49000,0
40264.50000,55.8447,40264.50000,2.47891,40264.50000,0.00627274,40264.50000,0
40264.51000,55.8226,40264.51000,2.47102,40264.51000,0.00619197,40264.51000,0
40264.52000,55.8004,40264.52000,2.46314,40264.52000,0.00611121,40264.52000,0
40264.53000,55.7782,40264.53000,2.45525,40264.53000,0.00603044,40264.53000,0
40264.54000,55.7561,40264.54000,2.44736,40264.54000,0.00594968,40264.54000,0
40264.55000,55.7339,40264.55000,2.43947,40264.55000,0.00586891,40264.55000,0
40264.56000,55.7117,40264.56000,2.43158,40264.56000,0.00578814,40264.56000,0
40264.57000,55.6896,40264.57000,2.42369,40264.57000,0.00570738,40264.57000,0
40264.58000,55.6674,40264.58000,2.41581,40264.58000,0.00562661,40264.58000,0
40264.59000,55.6452,40264.59000,2.40792,40264.59000,0.00554585,40264.59000,0
40264.60000,55.6231,40264.60000,2.40003,40264.60000,0.00546508,40264.60000,0
40264.61000,55.6009,40264.61000,2.39214,40264.61000,0.00538432,40264.61000,0
40264.62000,55.5788,40264.62000,2.38425,40264.62000,0.00530355,40264.62000,0
40264.63000,55.5566,40264.63000,2.37637,40264.63000,0.00522279,40264.63000,0
40264.64000,55.5344,40264.64000,2.36848,40264.64000,0.00514202,40264.64000,0
40264.65000,55.5123,40264.65000,2.36059,40264.65000,0.00506125,40264.65000,0
40264.66000,55.4901,40264.66000,2.3527,40264.66000,0.00498049,40264.66000,0
40264.67000,55.4679,40264.67000,2.34481,40264.67000,0.00489972,40264.67000,0
40264.68000,55.4458,40264.68000,2.33692,40264.68000,0.00481896,40264.68000,0
40264.69000,55.4236,40264.69000,2.32904,40264.69000,0.00473819,40264.69000,0
40264.70000,55.4014,40264.70000,2.32115,40264.70000,0.00465743,40264.70000,0
40264.71000,55.3793,40264.71000,2.31326,40264.71000,0.00457666,40264.71000,0
40264.72000,55.3571,40264.72000,2.30537,40264.72000,0.0044959,40264.72000,0
40264.73000,55.3349,40264.73000,2.29748,40264.73000,0.00441513,40264.73000,0
40264.74000,55.3128,40264.74000,2.28959,40264.74000,0.00433437,40264.74000,0
40264.75000,55.2906,40264.75000,2.28171,40264.75000,0.0042536,40264.75000,0
40264.76000,55.2684,40264.76000,2.27382,40264.76000,0.00417283,40264.76000,0
40264.77000,55.2463,40264.77000,2.26593,40264.77000,0.00409207,40264.77000,0
40264.78000,55.2241,40264.78000,2.25804,40264.78000,0.0040113,40264.78000,0
40264.79000,55.2019,40264.79000,2.25015,40264.79000,0.00393054,40264.79000,0
40264.80000,55.1798,40264.80000,2.24226,40264.80000,0.00384977,40264.80000,0
40264.81000,55.1576,40264.81000,2.23438,40264.81000,0.00376901,40264.81000,0
40264.82000,55.1355,40264.82000,2.22649,40264.82000,0.00368824,40264.82000,0
40264.83000,55.1145,40264.83000,2.21924,40264.83000,0.00362708,40264.83000,0
40264.84000,55.095,40264.84000,2.21279,40264.84000,0.00359085,40264.84000,0
40264.85000,55.0755,40264.85000,2.20635,40264.85000,0.00355461,40264.85000,0
40264.86000,55.0561,40264.86000,2.19991,40264.86000,0.00351837,40264.86000,0
40264.87000,55.0366,40264.87000,2.19347,40264.87000,0.00348213,40264.87000,0
40264.88000,55.0171,40264.88000,2.18703,40264.88000,0.00344589,40264.88000,0
40264.89000,54.9976,40264.89000,2.18059,40264.89000,0.00340966,40264.89000,0
40264.90000,54.9782,40264.90000,2.17414,40264.90000,0.00337342,40264.90000,0
40264.91000,54.9587,40264.91000,2.1677,40264.91000,0.00333718,40264.91000,0
40264.92000,54.9392,40264.92000,2.16126,40264.92000,0.00330094,40264.92000,0
40264.93000,54.9198,40264.93000,2.15482,40264.93000,0.00326471,40264.93000,0
40264.94000,54.9003,40264.94000,2.14838,40264.94000,0.00322847,40264.94000,0
40264.95000,54.8808,40264.95000,2.14194,40264.95000,0.00319223,40264.95000,0
40264.96000,54.8613,40264.96000,2.13549,40264.96000,0.00315599,40264.96000,0
40264.97000,54.8419,40264.97000,2.12905,40264.97000,0.00311976,40264.97000,0
40264.98000,54.8224,40264.98000,2.12261,40264.98000,0.00308352,40264.98000,0
40264.99000,54.8029,40264.99000,2.11617,40264.99000,0.00304728,40264.99000,0
40265.00000,54.7835,40265.00000,2.10973,40265.00000,0.00301104,40265.00000,0
40265.01000,54.764,40265.01000,2.10329,40265.01000,0.00297481,40265.01000,0
40265.02000,54.7445,40265.02000,2.09685,40265.02000,0.00293857,40265.02000,0
40265.03000,54.7251,40265.03000,2.0904,40265.03000,0.00290233,40265.03000,0
40265.04000,54.7056,40265.04000,2.08396,40265.04000,0.00286609,40265.04000,0
40265.05000,54.6861,40265.05000,2.07752,40265.05000,0.00282986,40265.05000,0
40265.06000,54.6666,40265.06000,2.07108,40265.06000,0.00279362,40265.06000,0
40265.07000,54.6472,40265.07000,2.06464,40265.07000,0.00275738,40265.07000,0
40265.08000,54.6277,40265.08000,2.0582,40265.08000,0.00272114,40265.08000,0
40265.09000,54.6082,40265.09000,2.05175,40265.09000,0.00268491,40265.09000,0
40265.10000,54.5888,40265.10000,2.04531,40265.10000,0.00264867,40265.10000,0
40265.11000,54.5693,40265.11000,2.03887,40265.11000,0.00261243,40265.11000,0
40265.12000,54.5498,40265.12000,2.03243,40265.12000,0.00257619,40265.12000,0
40265.13000,54.5303,40265.13000,2.02599,40265.13000,0.00253996,40265.13000,0
40265.14000,54.5109,40265.14000,2.01955,40265.14000,0.00250372,40265.14000,0
40265.15000,54.4914,40265.15000,2.0131,40265.15000,0.00246748,40265.15000,0
40265.16000,54.4719,40265.16000,2.00666,40265.16000,0.00243124,40265.16000,0
40265.17000,54.4525,40265.17000,2.00022,40265.17000,0.00239501,40265.17000,0
40265.18000,54.433,40265.18000,1.99378,40265.18000,0.00235877,40265.18000,0
40265.19000,54.4135,40265.19000,1.98734,40265.19000,0.00232253,40265.19000,0
40265.20000,54.394,40265.20000,1.9809,40265.20000,0.00228629,40265.20000,0
40265.21000,54.3746,40265.21000,1.97445,40265.21000,0.00225006,40265.21000,0
40265.22000,54.3551,40265.22000,1.96801,40265.22000,0.00221382,40265.22000,0
40265.23000,54.3356,40265.23000,1.96157,40265.23000,0.00217758,40265.23000,0
40265.24000,54.3162,40265.24000,1.95513,40265.24000,0.00214134,40265.24000,0
40265.25000,54.301,40265.25000,1.95015,40265.25000,0.0021144,40265.25000,0
40265.26000,54.296,40265.26000,1.94857,40265.26000,0.0021091,40265.26000,0
40265.27000,54.2911,40265.27000,1.947,40265.27000,0.0021038,40265.27000,0
40265.28000,54.2861,40265.28000,1.94542,40265.28000,0.0020985,40265.28000,0
40265.29000,54.2811,40265.29000,1.94384,40265.29000,0.0020932,40265.29000,0
40265.30000,54.2761,40265.30000,1.94227,40265.30000,0.00208791,40265.30000,0
40265.31000,54.2711,40265.31000,1.94069,40265.31000,0.00208261,40265.31000,0
40265.32000,54.2661,40265.32000,1.93911,40265.32000,0.00207731,40265.32000,0
40265.33000,54.2611,40265.33000,1.93754,40265.33000,0.00207201,40265.33000,0
40265.34000,54.2562,40265.34000,1.93596,40265.34000,0.00206671,40265.34000,0
40265.35000,54.2512,40265.35000,1.93438,40265.35000,0.00206141,40265.35000,0
40265.36000,54.2462,40265.36000,1.93281,40265.36000,0.00205611,40265.36000,0
40265.37000,54.2412,40265.37000,1.93123,40265.37000,0.00205081,40265.37000,0
